Id,SalePrice
1869,196635.9010035459
1870,241819.06747558768
1871,257426.1473167012
1872,168962.90794831596
1873,227405.11028707746
1874,143691.06713749596
1875,206306.41922586778
1876,200610.2272742158
1877,218735.66509339973
1878,201582.78711330603
1879,134488.97535013832
1880,136247.90477346623
1881,236488.81077127828
1882,248126.49320130114
1883,192004.78510110796
1884,205953.79045720404
1885,245849.4895152115
1886,314030.5683459319
1887,211454.34636980906
1888,271428.88727003685
1889,168732.83036678578
1890,122341.47622278507
1891,133499.94830625464
1892,108108.16587823769
1893,124990.24317986543
1894,128826.17749727385
1895,138304.39157617086
1896,124470.42725937726
1897,106659.11394407255
1898,113262.78933888755
1899,158539.25699549727
1900,165103.51582862283
1901,171159.21007013737
1902,152809.8929675505
1903,220552.24974138112
1904,146854.4858716827
1905,195876.01661113874
1906,189365.28357063275
1907,214394.43555799537
1908,111666.76727786376
1909,133837.78331685712
1910,121545.66396213502
1911,227967.86590981678
1912,299649.1769988041
1913,142561.90742240005
1914,55054.876189300594
1915,306387.8609730426
1916,66708.48518444969
1917,264403.2029569168
1918,138638.03582286835
1919,162413.69845160912
1920,137636.23484358622
1921,459923.06134060345
1922,334546.0364779329
1923,203015.38388400635
1924,210887.91044049294
1925,210481.01973922155
1926,393026.707451386
1927,134714.808655303
1928,167594.1785345989
1929,122395.56905980609
1930,130646.56157457855
1931,144875.55054252897
1932,131518.7947857282
1933,178228.39579875945
1934,180888.6031617401
1935,175443.15236511698
1936,184338.38898710508
1937,184117.9215451744
1938,178658.88640574474
1939,238144.67951827846
1940,185360.80572847405
1941,173010.72164933392
1942,181206.3795100451
1943,212473.17554049523
1944,346406.0917262659
1945,385722.2227370437
1946,131828.69842123028
1947,330815.78157741786
1948,194251.4695594996
1949,232495.59650875148
1950,178699.96189551114
1951,266354.6192037037
1952,213858.1227986726
1953,163074.0060295298
1954,190341.16453111346
1955,128359.65398753154
1956,290727.37696809985
1957,157469.1772844159
1958,289224.36393625964
1959,134882.43577866172
1960,120846.90584579276
1961,115398.19943795429
1962,96935.97864423222
1963,105683.7763943307
1964,109882.94406507075
1965,144133.64807821054
1966,151491.77787832555
1967,285427.835712173
1968,431312.8371462559
1969,400292.79287160066
1970,452662.9964286084
1971,451861.46305917745
1972,389363.2280128515
1973,264429.0545048758
1974,327773.1256964596
1975,424352.55690070346
1976,261918.35478490894
1977,355242.657726478
1978,403248.02496013267
1979,337101.7895897995
1980,189658.74397406646
1981,352481.6531022337
1982,221141.86545133317
1983,208778.27628976628
1984,167883.2646859899
1985,219225.98831974753
1986,208712.7433408538
1987,185590.745221719
1988,174064.0916777928
1989,190963.49886428338
1990,217278.77267247587
1991,251317.31295417578
1992,211993.09563914343
1993,167539.24801794256
1994,252033.716521013
1995,183868.79268672105
1996,241995.94827360506
1997,320072.2407292635
1998,355615.2703019284
1999,264776.19069448044
2000,309585.44434255234
2001,260322.04419517962
2002,237526.625137593
2003,239688.13182659112
2004,273633.19775917125
2005,225971.80513240935
2006,234218.0354207702
2007,242027.03073458007
2008,221151.53408776774
2009,187652.58827685888
2010,192845.0280801592
2011,137832.4541354419
2012,172946.2211796234
2013,181417.63405543217
2014,184357.55053389215
2015,205608.0105528774
2016,190833.0754161438
2017,198644.84656067152
2018,120707.93083813954
2019,132089.27007662956
2020,108844.13369301378
2021,114476.64036772719
2022,181842.89702091875
2023,137119.13480225063
2024,234974.70475049954
2025,363406.0837719901
2026,172718.8038381474
2027,148017.3026919508
2028,155670.04048054657
2029,173848.18114112716
2030,280111.6064434501
2031,254038.85731062788
2032,275040.76457851625
2033,279355.34405866277
2034,167945.54191372878
2035,217184.91578654165
2036,191367.88226002228
2037,193522.4104283044
2038,301841.1204461943
2039,230818.0331897426
2040,336446.5637897525
2041,267864.5265950443
2042,204154.6243808198
2043,172357.8929421192
2044,178072.40991496146
2045,212574.045613931
2046,141646.21803098367
2047,150237.79461714966
2048,138917.24409305837
2049,138596.98907188492
2050,179008.25247155628
2051,107692.86834389016
2052,128007.38803852454
2053,147077.1162237816
2054,87204.9889175067
2055,161374.92828965388
2056,130550.20407810342
2057,116466.97998820493
2058,228735.39670018398
2059,133890.31594108162
2060,171880.95208647204
2061,181670.58775405923
2062,130716.24141641168
2063,111824.5268210488
2064,135966.3679057685
2065,117116.97855670098
2066,172230.93630556084
2067,113655.85695862502
2068,105661.48927351508
2069,84982.24258469029
2070,110548.33217079722
2071,97224.31484081542
2072,122529.35129436688
2073,140921.09095472147
2074,185261.89151249014
2075,151276.71080177746
2076,123576.84372340226
2077,149565.20929784217
2078,132513.35880686075
2079,131432.62283801218
2080,117539.33033353153
2081,125895.18853167581
2082,116623.27434933379
2083,139630.48206163358
2084,114118.59602084306
2085,121398.00699500246
2086,127422.17260742921
2087,119682.47936249105
2088,102306.66362666863
2089,68458.3464974902
2090,130127.61870668721
2091,118137.7859994387
2092,130069.21226644833
2093,122372.99980217424
2094,132188.48869001068
2095,152002.15247913505
2096,79323.91832070299
2097,91323.74885110538
2098,139517.13458331896
2099,64298.38102354926
2100,87927.8693714698
2101,124351.68462698576
2102,128911.49386302757
2103,100716.33374690638
2104,128347.32906859934
2105,117752.85779983553
2106,68453.9642808638
2107,222231.32915841482
2108,114964.93271598722
2109,115243.27707038895
2110,129426.16083183847
2111,149092.71693455614
2112,141090.34390253917
2113,116801.19553369097
2114,111007.63975726301
2115,157224.45649491364
2116,123017.4779208264
2117,155077.7629056222
2118,125337.8841369261
2119,99078.5253136235
2120,114637.93067778142
2121,104537.43813260966
2122,112329.06808689878
2123,94811.9982469081
2124,176956.98170938928
2125,131742.76527749558
2126,144414.16346939528
2127,155024.06217912346
2128,124142.00983057822
2129,104998.65910648947
2130,136853.2668603634
2131,145068.99060922337
2132,114613.22062336358
2133,123437.45667413663
2134,124018.65261182358
2135,99202.95499534569
2136,66766.09853820626
2137,117082.6578803418
2138,127991.87463904037
2139,154490.18874735173
2140,142342.0458556105
2141,139671.33096787598
2142,127827.00807406702
2143,149548.20056798926
2144,133592.60255050476
2145,138404.91311932084
2146,176259.69701511398
2147,132050.3340361266
2148,126679.9641942815
2149,139388.80137219766
2150,209288.00191717286
2151,127688.56795741893
2152,194041.53511573485
2153,173423.30608608073
2154,107929.43441054861
2155,138210.92156992052
2156,259328.8451146543
2157,227228.6268239331
2158,246546.13076433606
2159,212249.72562536396
2160,170925.1328647632
2161,238273.36998095643
2162,400183.1171389936
2163,359605.8248491825
2164,250006.07085031568
2165,185843.42615945725
2166,147668.6131036503
2167,228779.0220562639
2168,205663.28193899352
2169,197316.50104373155
2170,220860.79579552865
2171,145933.63502007385
2172,132894.52378882133
2173,164546.60689527998
2174,233112.0650445187
2175,307631.27852266945
2176,317161.60372705676
2177,252539.4955672622
2178,209113.8639711433
2179,141293.41077946886
2180,206089.77252858484
2181,191603.7948288223
2182,214288.730834344
2183,188100.58848025984
2184,128170.18573544435
2185,88668.06583871825
2186,141778.58245901187
2187,154653.63240496579
2188,156026.6910834549
2189,239316.58065319125
2190,83778.81220622716
2191,83662.65991990898
2192,95123.03710116718
2193,106894.86070421335
2194,102927.29163352249
2195,111336.56370264544
2196,109301.01716245126
2197,116748.96025346115
2198,164588.19073610276
2199,167579.24906215112
2200,150694.80053621894
2201,141385.33084054387
2202,212932.74846104445
2203,153918.38671855102
2204,179565.11894939092
2205,106668.50511898987
2206,144364.50781487353
2207,214357.57937935682
2208,269989.12752323016
2209,214918.04224017856
2210,122631.70263710001
2211,123072.49362874139
2212,115698.55397320546
2213,101134.13375428214
2214,130675.71920176555
2215,103454.89000640047
2216,147569.4246488446
2217,94466.14047378063
2218,56357.54954416286
2219,72419.34228910526
2220,62060.050577215625
2221,306387.8609730426
2222,259658.77359539422
2223,278695.05814687104
2224,213967.40572882566
2225,116464.84344530167
2226,186617.59317837039
2227,199798.5760262358
2228,267433.04471643444
2229,247481.75796107284
2230,152063.37289522964
2231,221859.7540921597
2232,174351.74883958627
2233,169356.93871328075
2234,250183.29496135016
2235,221399.62701789898
2236,273654.9382332544
2237,351168.3213218811
2238,205416.02350415144
2239,105755.07986497656
2240,157873.2944798661
2241,152857.6129429339
2242,132568.02498610335
2243,132861.2001238039
2244,106581.18643707785
2245,109797.88821579682
2246,146998.115101419
2247,113689.63311755694
2248,131341.3258550455
2249,129363.95206917371
2250,133317.5991325116
2251,114441.54723715394
2252,181755.88120727727
2253,155024.06942143463
2254,177285.07039389212
2255,183103.04491576855
2256,183917.02415355324
2257,211274.0196441424
2258,168019.80792640586
2259,173567.38434943822
2260,169083.4031713681
2261,194525.45387236236
2262,222539.82947158988
2263,340349.8676226555
2264,411301.2344844104
2265,190852.72051967
2266,303527.6075722444
2267,382433.31273440825
2268,386827.92107828794
2269,146361.9357385804
2270,186045.28125489104
2271,218896.9964345035
2272,193426.0217082359
2273,156274.36430862354
2274,170995.50453260788
2275,174945.50867742137
2276,188853.4360723273
2277,187387.28111323426
2278,145078.38371169716
2279,131875.3336749389
2280,127369.02843064714
2281,161287.37560627714
2282,185017.43603747484
2283,103696.10196694676
2284,107332.08383139943
2285,158142.3157118546
2286,124214.80159402621
2287,351092.1556428827
2288,278475.94652881095
2289,401123.4707264451
2290,455291.6414921076
2291,335406.90959996154
2292,429537.449531657
2293,462587.13456886075
2294,448256.69126944046
2295,425184.3167934353
2296,270930.4376252227
2297,311027.35857012135
2298,309889.1921542983
2299,407598.170180863
2300,354771.4473645437
2301,272013.63710595615
2302,234318.6604848654
2303,246424.056202416
2304,245129.59019679646
2305,180429.1767971796
2306,174733.97583174935
2307,182401.2723069395
2308,218273.24993667682
2309,283963.62991075247
2310,218809.90018583857
2311,207474.06059351537
2312,178840.87143047748
2313,173131.28557322585
2314,180193.7407394516
2315,178827.85642185798
2316,186007.94028279785
2317,173815.6710989252
2318,175464.91213487115
2319,180522.7518834079
2320,191090.49864917557
2321,236986.8190054396
2322,175069.8196918536
2323,181292.64539879662
2324,169824.70326140948
2325,202567.33260572335
2326,164094.59210771738
2327,215592.8374451463
2328,227868.51265800142
2329,186089.3015767161
2330,169026.86415895837
2331,349221.26392262307
2332,406949.4696461315
2333,321835.0432298615
2334,261425.81906751508
2335,264194.3219466015
2336,328270.0988949117
2337,207951.98284782376
2338,271252.3962682977
2339,198123.63473474284
2340,395161.2267380564
2341,207614.60531831768
2342,229292.4981676376
2343,216943.7483749222
2344,218665.54895963534
2345,232339.8305104948
2346,219794.3346277512
2347,203202.20745484802
2348,232983.3028526676
2349,176259.05586107977
2350,292844.80406879634
2351,241736.6509623338
2352,247183.03043964508
2353,237598.82100159637
2354,134675.11390779016
2355,153899.77413049547
2356,152157.93108342722
2357,187141.89898050544
2358,188653.1480506786
2359,128125.32346349579
2360,114574.23249902995
2361,139075.91470641966
2362,261304.87256878568
2363,139416.5121397592
2364,161464.0582224218
2365,212308.56415311032
2366,202348.0425365299
2367,226937.40619378054
2368,224515.97084252327
2369,215912.08664113012
2370,173210.7835512886
2371,170605.10240478397
2372,191996.43790133414
2373,280292.57868846104
2374,325584.9844822757
2375,257127.60580366728
2376,287234.0399772715
2377,353384.21932806046
2378,136286.8432391532
2379,191166.20448862316
2380,144398.5639503471
2381,157483.95938755388
2382,189564.93246790968
2383,197355.29805931548
2384,245058.7397010509
2385,159785.56513659476
2386,134387.96519273406
2387,139373.0585939443
2388,106420.15347240584
2389,125959.53557946571
2390,147467.813119803
2391,142175.0911612187
2392,114456.51860351731
2393,168435.93839862949
2394,149142.53545434106
2395,211284.16559747132
2396,136237.34994976086
2397,211963.82410019953
2398,135763.70774811294
2399,54514.85541882699
2400,55342.41170389462
2401,109400.27693845797
2402,138354.06030952252
2403,140244.13833345706
2404,144911.3902371458
2405,157724.6018803764
2406,143514.65285995134
2407,126078.26577136313
2408,140029.5610435873
2409,125935.86957729173
2410,169470.96194381636
2411,123626.64442817081
2412,156496.8609643299
2413,129324.67364636816
2414,134897.86365985768
2415,139472.2063302961
2416,128269.87446157148
2417,133216.47885207133
2418,131680.38251762837
2419,122857.91922209684
2420,124624.14902499216
2421,145062.1620521911
2422,117816.00232778763
2423,131964.0445130048
2424,153802.88525901234
2425,206112.06099418615
2426,133240.5791282326
2427,135051.2577777284
2428,178074.225099505
2429,118824.2628099617
2430,133334.8910416144
2431,109469.85271576398
2432,146545.6627297495
2433,153495.5696238051
2434,144173.4234901675
2435,149638.04055256047
2436,105337.86018550646
2437,108252.59733791814
2438,128067.91868099119
2439,107815.83846619361
2440,117824.38447531081
2441,95800.98782392926
2442,99963.53486646076
2443,119491.32630998817
2444,127714.12044349959
2445,77454.33939596784
2446,126621.86580384668
2447,179955.71940716638
2448,130666.86194576274
2449,103348.64539850267
2450,144220.42801500918
2451,109576.57614764755
2452,209172.25110336393
2453,98842.04810192903
2454,131026.328292593
2455,125203.93132685541
2456,133383.68858574115
2457,130484.51734359369
2458,125572.63493755665
2459,106238.80993054161
2460,142306.90399791443
2461,111445.5583128176
2462,133820.9033317529
2463,119706.94356572948
2464,173511.12245575408
2465,130515.82644077962
2466,106831.35678789846
2467,136234.889982114
2468,74056.06453743349
2469,76417.56806723909
2470,176645.84969726743
2471,210936.9583389171
2472,167932.17584167758
2473,118612.85233452705
2474,77645.143729244
2475,224859.76723574405
2476,114865.81779561557
2477,123609.33761756294
2478,160929.51439322674
2479,107279.80892288095
2480,159278.5298361749
2481,118388.91792018751
2482,125431.49247103074
2483,111411.14474495102
2484,120203.40556429508
2485,122843.84252548071
2486,156194.5454911433
2487,188667.15458024744
2488,160823.5781327821
2489,155175.8077657108
2490,158286.9643131798
2491,94680.8326568102
2492,175292.37563843594
2493,153056.43618065902
2494,151600.0626332518
2495,91000.94888362054
2496,223910.52153215389
2497,149023.73892337928
2498,113736.02160730296
2499,98617.65987064078
2500,128511.29032305317
2501,137183.24826606322
2502,155913.49482184387
2503,97123.18205367184
2504,180210.67530685593
2505,226386.31098687742
2506,251788.64028234663
2507,322487.54831117444
2508,251999.14344152133
2509,210245.87968301613
2510,216640.41823683842
2511,175025.3035338622
2512,205127.07038205187
2513,210173.5827690471
2514,249572.6887255933
2515,145197.49170399626
2516,164071.94570823826
2517,141922.97855407634
2518,154893.6370372077
2519,227395.54680150922
2520,208691.36044789662
2521,187566.41533093766
2522,228139.66619799894
2523,123404.71306220719
2524,136100.058954079
2525,144029.44850593002
2526,133017.16060240899
2527,109365.46007124922
2528,128909.3107446737
2529,127584.42967552468
2530,118747.21573248104
2531,253040.932544933
2532,224874.49544181692
2533,194924.87161996152
2534,223934.90367454995
2535,318790.7968301858
2536,235062.66418361556
2537,241869.95073434754
2538,181480.5376586444
2539,184835.47944949128
2540,170469.7808029609
2541,179458.9407759314
2542,158262.98255275039
2543,129266.99611542604
2544,131666.088484538
2545,131354.4816058086
2546,126116.76048103243
2547,140537.04617101594
2548,147016.31618228054
2549,159541.1123174442
2550,303440.92329139356
2551,133018.57532043566
2552,134754.45045037236
2553,71673.51245426829
2554,101973.17405306462
2555,122193.23356217316
2556,106932.60009155824
2557,95036.29091388686
2558,173674.28745061118
2559,143080.52331525862
2560,142874.05297004452
2561,148594.3028355797
2562,139241.70758506146
2563,155185.43865122777
2564,204347.39019283626
2565,151014.33011098803
2566,160927.80732960836
2567,141661.7733129712
2568,202161.52803556208
2569,203340.11166448926
2570,119765.4052434732
2571,196458.7909940677
2572,178460.14197517317
2573,211462.01231168368
2574,277740.2969117022
2575,126855.95668150308
2576,128349.32950770063
2577,154107.4228929998
2578,82087.54472544872
2579,62181.950194500714
2580,118812.50962572811
2581,118016.6010467603
2582,107235.4702656071
2583,281499.8275641101
2584,154564.02153962926
2585,184892.0522874987
2586,223123.39799194306
2587,204714.44011019624
2588,157664.8265033387
2589,149087.29730567907
2590,209416.54768940908
2591,200224.56510067172
2592,207509.61226987295
2593,244742.61079951882
2594,184025.56265339893
2595,203962.52081291025
2596,314907.46710967494
2597,184515.4724263147
2598,276441.8434416671
2599,321606.00907706644
2600,192468.66648371652
2601,156150.0976955171
2602,81819.7413565316
2603,97679.76378750167
2604,85965.99588014661
2605,70883.48054336116
2606,144391.26077788894
2607,185649.08898038053
2608,189827.79022418393
2609,166631.8207483643
2610,115126.85902555099
2611,125719.44306616233
2612,153923.73920686523
2613,131738.0700383949
2614,125417.1820112589
2615,145985.2893035598
2616,144371.7968729736
2617,182588.20453512465
2618,229059.10845136901
2619,193349.21945467548
2620,184938.3977135562
2621,180847.57277515793
2622,186065.3441561589
2623,246479.63375109812
2624,297295.55257833184
2625,348556.2917899065
2626,166542.1828506928
2627,177941.59741882593
2628,443050.9936934305
2629,567619.5454679445
2630,378806.47270748345
2631,466722.71271623124
2632,441287.2309762754
2633,338670.632326179
2634,396891.6155939517
2635,153553.28270684712
2636,179947.5453419607
2637,187098.6873829777
2638,268781.0282956565
2639,185826.70129419133
2640,149361.21617181087
2641,101948.07152601599
2642,191238.11400005844
2643,103444.91315961063
2644,118777.00331791738
2645,104362.23121839149
2646,97449.63742081307
2647,103963.02507506029
2648,146102.73358588523
2649,148116.9362423228
2650,152291.41447259788
2651,143334.09005095577
2652,423268.70510987565
2653,241643.83356687464
2654,246843.47742869257
2655,390804.9924283911
2656,315313.4719288278
2657,344397.7544567065
2658,283985.9863266352
2659,320003.79252237605
2660,353784.4661585244
2661,369892.4863117584
2662,359559.4175606249
2663,270520.3784327284
2664,270473.65338092024
2665,336362.2045587319
2666,286567.10058924067
2667,171063.97501900443
2668,179707.91581616277
2669,172107.3774055611
2670,292942.54314980045
2671,185646.43686266823
2672,188429.47719483337
2673,211789.6588306519
2674,211236.7861033405
2675,181369.41117158436
2676,185060.30771268174
2677,196007.18461220208
2678,261187.2142032593
2679,272961.3806597543
2680,284152.54072855716
2681,419977.2587461651
2682,360478.5342187417
2683,551967.9305325097
2684,326041.2599059508
2685,378304.81936161785
2686,241677.31735057986
2687,323203.05570778553
2688,220176.1082205072
2689,216601.44329620025
2690,486458.7504953125
2691,183144.41886381194
2692,134956.43976962272
2693,194504.6009443004
2694,139381.8813659399
2695,189621.28859763348
2696,182344.5638009146
2697,184136.62916123978
2698,172395.35159669758
2699,174129.63137478163
2700,151775.33503139587
2701,133060.82050318128
2702,103561.17090750532
2703,126869.64840088789
2704,140472.18420708604
2705,121387.24536048561
2706,115119.25467318292
2707,126012.04938041767
2708,134346.1787524538
2709,114087.19397212297
2710,126843.36783108837
2711,298520.9815007205
2712,394805.3626772379
2713,166602.1431365189
2714,148964.05503193365
2715,167801.07971674623
2716,149658.56310926104
2717,191600.4636691623
2718,225494.72122366476
2719,152805.0286724666
2720,173429.87357229952
2721,134783.9914003667
2722,157904.7157023529
2723,149177.526019565
2724,127623.6497124922
2725,135380.75189799286
2726,149066.07890925868
2727,169913.91047944408
2728,164034.8211665359
2729,153604.4253501022
2730,143759.804818068
2731,134342.0437751784
2732,121970.98420352036
2733,158764.2000690898
2734,143974.1318841073
